Year,CategoryRaw,week,value,short_desc,Type
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-06-12,57,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-06-19,68,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-06-26,77,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-07-03,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-10-02,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-10-09,12,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-10-16,20,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-10-23,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-10-30,40,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-11-06,51,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-11-13,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2022-11-20,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-05-08,14,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-05-15,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-05-22,37,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-05-29,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-06-05,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-06-12,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-06-19,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2022-06-26,88,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-07-10,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-07-17,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-07-24,18,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-07-31,28,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-08-07,38,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-08-14,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-08-21,59,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-08-28,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2022-09-04,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,PCT BLOOMING,2023-06-18,0,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-06-25,1,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-07-02,7,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-07-09,17,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-07-16,32,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-07-23,47,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-07-30,58,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-08-06,69,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-08-13,82,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-08-20,88,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-08-27,92,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT BLOOMING,2023-09-03,96,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2023,PCT DROPPING LEAVES,2023-08-27,0,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-09-03,6,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-09-10,13,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-09-17,22,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-09-24,33,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-10-01,46,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-10-08,63,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-10-15,76,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-10-22,86,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT DROPPING LEAVES,2023-10-29,95,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2023,PCT EMERGED,2023-05-07,4,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-05-14,13,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-05-21,23,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-05-28,38,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-06-04,49,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-06-11,63,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-06-18,72,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-06-25,81,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-07-02,86,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-07-09,93,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT EMERGED,2023-07-16,96,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2023,PCT HARVESTED,2023-09-24,0,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-10-01,3,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-10-08,8,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-10-15,17,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-10-22,27,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-10-29,37,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-11-05,50,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-11-12,60,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-11-19,83,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT HARVESTED,2023-11-26,91,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2023,PCT PLANTED,2023-04-02,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-04-09,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-04-16,3,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-04-23,10,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-04-30,19,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-05-07,32,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-05-14,45,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-05-21,56,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-05-28,69,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-06-04,77,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-06-11,83,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-06-18,90,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-06-25,93,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT PLANTED,2023-07-02,95,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2023,PCT SETTING PODS,2023-07-02,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-07-09,5,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-07-16,16,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-07-23,24,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-07-30,33,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-08-06,43,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-08-13,55,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-08-20,67,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-08-27,77,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-09-03,88,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,PCT SETTING PODS,2023-09-10,95,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-06-25,3,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-07-02,9,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-07-09,19,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-07-16,32,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-07-23,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-07-30,58,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-08-06,69,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-08-13,80,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-08-20,87,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2023-09-03,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-09-03,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-09-10,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-09-17,22,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-09-24,33,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-10-01,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-10-08,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-10-15,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-10-22,86,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2023-10-29,93,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-05-14,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-05-21,19,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-05-28,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-06-04,47,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-06-11,59,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-06-18,70,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-06-25,79,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2023-07-02,86,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-10-01,4,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-10-08,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-10-15,19,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-10-22,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-10-29,40,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-11-05,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-11-12,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2023-11-19,73,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-07,14,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-14,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-21,40,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-05-28,53,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-04,65,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-11,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-18,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2023-06-25,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-09,3,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-16,9,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-23,19,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-07-30,29,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-06,39,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-13,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-20,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-08-27,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-09-03,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2023,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2023-09-10,-1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2024,PCT BLOOMING,2024-06-16,0,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-06-23,4,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-06-30,11,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-07-07,20,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-07-14,35,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-07-21,51,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-07-28,64,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-08-04,77,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-08-11,82,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-08-18,87,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-08-25,91,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT BLOOMING,2024-09-01,95,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2024,PCT DROPPING LEAVES,2024-08-25,0,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-09-01,7,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-09-08,14,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-09-15,24,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-09-22,37,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-09-29,53,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-10-06,66,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-10-13,80,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2024,PCT DROPPING LEAVES,2024-10-20,90,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
